session.id,tender,processor,gear,fish.number,length,weight,sex,age,gonad,Slide,Lot,Catch.Date,Location,Comments
TOGHER_2020_06_08_14_52_29,Gordan Jensen,icicle,5,7,263,241,2,6,5,7,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_11_38_30,Gordan Jensen,icicle,5,3,272,274,1,28,5,81,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_08_16_55_08,Gordan Jensen,icicle,5,5,250,241,1,6,5,22,5,5/4/2020,Nunavachak,
TOGHER_2020_06_09_10_02_07,Gordan Jensen,icicle,5,2,251,241,1,6,5,27,33,5/9/2020,Nunavachak,
TOGHER_2020_06_08_14_19_01,Gordan Jensen,icicle,5,9,247,174,1,5,7,6,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_11_38_30,Gordan Jensen,icicle,5,7,233,178,2,4,7,81,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_10_38_26,Gordan Jensen,icicle,5,7,236,174,1,5,5,74,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_11_38_30,Gordan Jensen,icicle,5,9,229,174,2,5,5,81,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_08_15_01_23,Gordan Jensen,icicle,5,10,262,249,1,7,5,9,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_11_38_30,Gordan Jensen,icicle,5,2,275,240,1,6,7,81,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_11_51_07,Gordan Jensen,icicle,5,2,243,173,1,4,5,82,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_11_51_07,Gordan Jensen,icicle,5,3,251,225,2,28,4,82,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_08_17_44_41,Gordan Jensen,icicle,5,3,277,282,1,8,4,23,5,5/4/2020,Nunavachak,
TOGHER_2020_06_10_11_51_07,Gordan Jensen,icicle,5,5,229,167,1,3,7,82,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_11_51_07,Gordan Jensen,icicle,5,6,252,227,2,28,5,82,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_11_51_07,Gordan Jensen,icicle,5,7,234,172,1,4,5,82,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_12_28_58,Gordan Jensen,icicle,5,10,256,240,1,6,5,89,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_11_51_07,Gordan Jensen,icicle,5,9,255,218,1,30,7,82,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_11_51_07,Gordan Jensen,icicle,5,10,NA,NA,NA,30,NA,82,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_11_54_32,Gordan Jensen,icicle,5,1,288,320,1,28,5,NA,NA,5/10/2020,Nunavachak,
TOGHER_2020_06_10_11_54_32,Gordan Jensen,icicle,5,2,229,180,2,4,5,NA,NA,5/10/2020,Nunavachak,
TOGHER_2020_06_08_17_48_54,Gordan Jensen,icicle,5,6,251,248,2,7,4,24,5,5/4/2020,Nunavachak,
TOGHER_2020_06_10_09_29_51,Gordan Jensen,icicle,5,4,245,248,2,7,5,66,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_11_54_32,Gordan Jensen,icicle,5,5,238,164,2,30,4,NA,NA,5/10/2020,Nunavachak,
TOGHER_2020_06_10_16_17_54,Gordan Jensen,icicle,5,7,264,248,2,7,4,104,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_11_54_32,Gordan Jensen,icicle,5,7,245,190,1,4,7,NA,NA,5/10/2020,Nunavachak,
TOGHER_2020_06_10_11_54_32,Gordan Jensen,icicle,5,8,248,186,1,4,5,NA,NA,5/10/2020,Nunavachak,
TOGHER_2020_06_10_09_42_40,Gordan Jensen,icicle,5,9,235,173,2,5,5,70,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_15_26_07,Gordan Jensen,icicle,5,2,261,239,1,6,5,97,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_01_44,Gordan Jensen,icicle,5,1,305,388,2,11,5,84,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_16_30,Gordan Jensen,icicle,5,10,239,173,1,5,5,87,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_01_44,Gordan Jensen,icicle,5,3,248,212,2,30,5,84,38,5/10/2020,Nunavachak,
TOGHER_2020_06_09_16_16_27,Gordan Jensen,icicle,5,9,256,238,1,6,5,57,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_08_15_39_44,Gordan Jensen,icicle,5,7,260,247,2,7,5,15,1,5/4/2020,Nunavachak,
TOGHER_2020_06_09_10_18_48,Gordan Jensen,icicle,5,1,238,235,2,6,5,28,33,5/9/2020,Nunavachak,
TOGHER_2020_06_08_16_34_12,Gordan Jensen,icicle,5,2,261,280,1,8,5,18,1,5/4/2020,Nunavachak,
TOGHER_2020_06_10_15_32_09,Gordan Jensen,icicle,5,5,259,278,2,8,5,99,3,5/4/2020,Nunavachak,
TOGHER_2020_06_08_14_19_01,Gordan Jensen,icicle,5,2,234,171,2,5,4,6,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_12_01_44,Gordan Jensen,icicle,5,10,266,256,1,28,5,84,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_10_45_16,Gordan Jensen,icicle,5,6,267,235,1,6,7,76,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_16_15_10,Gordan Jensen,icicle,5,2,253,247,2,7,5,103,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_11_28_17,Gordan Jensen,icicle,5,2,259,235,2,6,5,78,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_12_08_18,Gordan Jensen,icicle,5,4,304,432,1,11,5,85,38,5/10/2020,Nunavachak,
TOGHER_2020_06_08_15_06_01,Gordan Jensen,icicle,5,6,254,234,1,6,5,10,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_10_34_48,Gordan Jensen,icicle,5,6,272,234,1,6,5,73,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_08_14_04_58,Gordan Jensen,icicle,5,8,257,233,1,6,5,4,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_14_31_50,Gordan Jensen,icicle,5,6,285,276,2,8,7,92,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_08_18,Gordan Jensen,icicle,5,9,229,142,1,4,5,85,38,5/10/2020,Nunavachak,
TOGHER_2020_06_09_12_11_06,Gordan Jensen,icicle,5,5,235,171,2,5,5,37,44,5/13/2020,Nunavachak,
TOGHER_2020_06_08_16_55_08,Gordan Jensen,icicle,5,7,280,310,2,9,5,22,5,5/4/2020,Nunavachak,
TOGHER_2020_06_09_12_28_36,Gordan Jensen,icicle,5,3,258,265,1,8,5,41,44,5/13/2020,Nunavachak,
TOGHER_2020_06_09_16_07_18,Gordan Jensen,icicle,5,9,235,171,1,5,5,54,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_10_12_36_13,Gordan Jensen,icicle,5,9,233,171,1,5,5,90,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_13_11,Gordan Jensen,icicle,5,5,233,166,1,28,5,86,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_13_11,Gordan Jensen,icicle,5,6,248,209,1,4,5,86,38,5/10/2020,Nunavachak,
TOGHER_2020_06_09_12_32_16,Gordan Jensen,icicle,5,1,254,232,2,6,5,42,44,5/13/2020,Nunavachak,
TOGHER_2020_06_09_12_28_36,Gordan Jensen,icicle,5,1,259,246,2,7,5,41,44,5/13/2020,Nunavachak,
TOGHER_2020_06_10_12_13_11,Gordan Jensen,icicle,5,9,269,320,2,28,5,86,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_11_31_32,Gordan Jensen,icicle,5,1,267,246,1,7,5,79,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_12_16_30,Gordan Jensen,icicle,5,1,241,213,2,29,5,87,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_16_30,Gordan Jensen,icicle,5,2,277,295,2,29,5,87,38,5/10/2020,Nunavachak,
TOGHER_2020_06_08_15_09_17,Gordan Jensen,icicle,5,7,264,245,1,7,5,11,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_14_47_01,Gordan Jensen,icicle,5,7,279,308,1,9,5,95,2,5/4/2020,Nunavachak,
TOGHER_2020_06_09_12_23_46,Gordan Jensen,icicle,5,1,256,244,1,7,5,40,44,5/13/2020,Nunavachak,
TOGHER_2020_06_10_12_16_30,Gordan Jensen,icicle,5,6,281,301,1,29,5,87,38,5/10/2020,Nunavachak,
TOGHER_2020_06_09_15_00_31,Gordan Jensen,icicle,5,6,241,170,1,5,5,49,4,5/4/2020,Nunavachak,
TOGHER_2020_06_08_16_28_54,Gordan Jensen,icicle,5,4,273,301,2,9,4,17,1,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_16_30,Gordan Jensen,icicle,5,9,275,286,2,28,5,87,38,5/10/2020,Nunavachak,
TOGHER_2020_06_09_09_53_59,Gordan Jensen,icicle,5,2,218,169,1,5,5,26,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_16_17_54,Gordan Jensen,icicle,5,8,254,231,1,6,5,104,3,5/4/2020,Nunavachak,
TOGHER_2020_06_08_14_52_29,Gordan Jensen,icicle,5,3,260,230,1,6,5,7,24,5/8/2020,Nunavachak,
TOGHER_2020_06_08_17_48_54,Gordan Jensen,icicle,5,5,264,229,1,6,7,24,5,5/4/2020,Nunavachak,
TOGHER_2020_06_10_11_22_20,Gordan Jensen,icicle,5,3,261,244,1,7,5,77,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_08_15_23_51,Gordan Jensen,icicle,5,6,266,243,1,7,4,12,1,5/4/2020,Nunavachak,
TOGHER_2020_06_10_09_26_39,Gordan Jensen,icicle,5,10,229,165,1,5,5,65,49,5/13/2020,Nunavachak,
TOGHER_2020_06_08_14_19_01,Gordan Jensen,icicle,5,7,260,241,1,7,4,6,24,5/8/2020,Nunavachak,
TOGHER_2020_06_09_10_32_43,Gordan Jensen,icicle,5,3,249,229,2,6,4,31,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_09_16_01,Gordan Jensen,icicle,5,7,269,241,1,7,5,63,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_11_28_17,Gordan Jensen,icicle,5,3,236,164,1,5,7,78,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_10_09_42_40,Gordan Jensen,icicle,5,8,254,229,1,6,5,70,49,5/13/2020,Nunavachak,
TOGHER_2020_06_09_12_18_41,Gordan Jensen,icicle,5,9,258,240,2,7,5,39,44,5/13/2020,Nunavachak,
TOGHER_2020_06_10_10_30_05,Gordan Jensen,icicle,5,10,276,240,1,7,5,72,49,5/13/2020,Nunavachak,
TOGHER_2020_06_09_09_53_59,Gordan Jensen,icicle,5,4,251,239,2,7,5,26,33,5/9/2020,Nunavachak,
TOGHER_2020_06_09_15_00_31,Gordan Jensen,icicle,5,3,256,228,2,6,5,49,4,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_16_30,Gordan Jensen,icicle,5,5,258,237,1,7,5,87,38,5/10/2020,Nunavachak,
TOGHER_2020_06_09_10_18_48,Gordan Jensen,icicle,5,7,247,227,1,6,5,28,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_15_29_13,Gordan Jensen,icicle,5,3,264,265,1,8,5,98,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_28_58,Gordan Jensen,icicle,5,9,266,279,1,28,5,89,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_10_30_05,Gordan Jensen,icicle,5,8,264,227,1,6,7,72,49,5/13/2020,Nunavachak,
TOGHER_2020_06_09_14_46_45,Gordan Jensen,icicle,5,6,261,261,1,8,5,46,4,5/4/2020,Nunavachak,
TOGHER_2020_06_10_10_34_48,Gordan Jensen,icicle,5,7,252,227,2,6,5,73,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_08_17_44_41,Gordan Jensen,icicle,5,1,250,236,2,7,4,23,5,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_36_13,Gordan Jensen,icicle,5,4,300,382,2,29,5,90,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_36_13,Gordan Jensen,icicle,5,5,230,160,1,4,7,90,38,5/10/2020,Nunavachak,
TOGHER_2020_06_08_13_49_23,Gordan Jensen,icicle,5,4,244,226,2,6,5,3,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_12_36_13,Gordan Jensen,icicle,5,7,223,157,2,4,5,90,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_09_24_08,Gordan Jensen,icicle,5,7,248,234,1,7,5,64,49,5/13/2020,Nunavachak,
TOGHER_2020_06_08_12_44_43,Gordan Jensen,icicle,5,10,242,163,1,5,4,1,24,5/8/2020,Nunavachak,
TOGHER_2020_06_09_10_02_07,Gordan Jensen,icicle,5,6,261,232,1,7,5,27,33,5/9/2020,Nunavachak,
TOGHER_2020_06_09_11_11_36,Gordan Jensen,icicle,5,8,272,260,1,8,5,35,33,5/9/2020,Nunavachak,
TOGHER_2020_06_09_10_32_43,Gordan Jensen,icicle,5,2,253,226,2,6,4,31,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_11_31_32,Gordan Jensen,icicle,5,8,252,226,2,6,5,79,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_08_14_57_09,Gordan Jensen,icicle,5,10,253,227,2,7,5,8,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_12_28_58,Gordan Jensen,icicle,5,7,252,225,1,6,5,89,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_39_17,Gordan Jensen,icicle,5,6,NA,NA,NA,30,NA,91,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_39_17,Gordan Jensen,icicle,5,7,NA,NA,NA,30,NA,91,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_39_17,Gordan Jensen,icicle,5,8,NA,NA,NA,30,NA,91,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_39_17,Gordan Jensen,icicle,5,9,NA,NA,NA,30,NA,91,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_12_39_17,Gordan Jensen,icicle,5,10,NA,NA,NA,30,NA,91,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_14_31_50,Gordan Jensen,icicle,5,1,278,296,1,28,5,92,2,5/4/2020,Nunavachak,
TOGHER_2020_06_09_10_32_43,Gordan Jensen,icicle,5,4,259,223,1,6,5,31,33,5/9/2020,Nunavachak,
TOGHER_2020_06_09_16_25_58,Gordan Jensen,icicle,5,8,243,223,2,6,5,58,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_08_17_53_31,Gordan Jensen,icicle,5,7,267,300,2,9,5,25,5,5/4/2020,Nunavachak,
TOGHER_2020_06_09_16_41_57,Gordan Jensen,icicle,5,5,253,223,2,6,5,61,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_08_17_53_31,Gordan Jensen,icicle,5,4,270,259,2,8,4,25,5,5/4/2020,Nunavachak,
TOGHER_2020_06_10_14_31_50,Gordan Jensen,icicle,5,7,329,493,1,11,5,92,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_14_31_50,Gordan Jensen,icicle,5,8,346,605,2,15,5,92,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_14_31_50,Gordan Jensen,icicle,5,9,259,267,1,28,5,92,2,5/4/2020,Nunavachak,
TOGHER_2020_06_09_15_14_30,Gordan Jensen,icicle,5,4,248,222,2,6,5,53,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_09_16_25_58,Gordan Jensen,icicle,5,6,254,222,2,6,5,58,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_08_14_04_58,Gordan Jensen,icicle,5,4,245,226,2,7,5,4,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_14_35_27,Gordan Jensen,icicle,5,3,237,172,1,4,5,93,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_24_12,Gordan Jensen,icicle,5,1,256,222,2,6,5,88,38,5/10/2020,Nunavachak,
TOGHER_2020_06_09_12_40_06,Gordan Jensen,icicle,5,5,252,226,1,7,5,43,44,5/13/2020,Nunavachak,
TOGHER_2020_06_08_15_35_19,Gordan Jensen,icicle,5,1,253,225,1,7,5,14,1,5/4/2020,Nunavachak,
TOGHER_2020_06_10_09_36_20,Gordan Jensen,icicle,5,6,253,221,1,6,7,68,49,5/13/2020,Nunavachak,
TOGHER_2020_06_09_16_10_18,Gordan Jensen,icicle,5,6,254,225,2,7,5,55,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_10_09_32_38,Gordan Jensen,icicle,5,1,244,254,2,8,5,67,49,5/13/2020,Nunavachak,
TOGHER_2020_06_08_14_19_01,Gordan Jensen,icicle,5,10,253,223,1,7,5,6,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_14_42_33,Gordan Jensen,icicle,5,1,283,341,1,28,5,94,2,5/4/2020,Nunavachak,
TOGHER_2020_06_08_15_39_44,Gordan Jensen,icicle,5,2,279,296,1,9,5,15,1,5/4/2020,Nunavachak,
TOGHER_2020_06_09_12_11_06,Gordan Jensen,icicle,5,9,266,220,1,6,7,37,44,5/13/2020,Nunavachak,
TOGHER_2020_06_10_12_28_58,Gordan Jensen,icicle,5,5,253,219,2,6,7,89,38,5/10/2020,Nunavachak,
TOGHER_2020_06_09_09_53_59,Gordan Jensen,icicle,5,5,235,218,2,6,5,26,33,5/9/2020,Nunavachak,
TOGHER_2020_06_09_11_07_41,Gordan Jensen,icicle,5,6,238,163,1,5,5,34,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_12_39_17,Gordan Jensen,icicle,5,3,260,215,1,6,7,91,38,5/10/2020,Nunavachak,
TOGHER_2020_06_08_15_44_20,Gordan Jensen,icicle,5,9,275,296,2,9,5,16,1,5/4/2020,Nunavachak,
TOGHER_2020_06_09_10_28_19,Gordan Jensen,icicle,5,9,237,214,2,6,5,30,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_14_42_33,Gordan Jensen,icicle,5,10,254,204,1,4,7,94,2,5/4/2020,Nunavachak,
TOGHER_2020_06_09_12_40_06,Gordan Jensen,icicle,5,6,258,214,1,6,5,43,44,5/13/2020,Nunavachak,
TOGHER_2020_06_09_12_28_36,Gordan Jensen,icicle,5,10,227,163,1,5,5,41,44,5/13/2020,Nunavachak,
TOGHER_2020_06_08_16_50_33,Gordan Jensen,icicle,5,2,261,253,1,8,5,21,5,5/4/2020,Nunavachak,
TOGHER_2020_06_09_10_25_12,Gordan Jensen,icicle,5,8,242,212,1,6,5,29,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_09_36_20,Gordan Jensen,icicle,5,4,253,223,1,7,5,68,49,5/13/2020,Nunavachak,
TOGHER_2020_06_09_16_10_18,Gordan Jensen,icicle,5,8,236,162,1,5,5,55,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_08_15_06_01,Gordan Jensen,icicle,5,4,278,295,2,9,5,10,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_09_32_38,Gordan Jensen,icicle,5,10,244,211,1,6,5,67,49,5/13/2020,Nunavachak,
TOGHER_2020_06_08_15_31_28,Gordan Jensen,icicle,5,6,272,295,1,9,5,13,1,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_08_18,Gordan Jensen,icicle,5,7,261,211,1,6,7,85,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_15_20_26,Gordan Jensen,icicle,5,1,244,196,1,4,5,96,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_09_26_39,Gordan Jensen,icicle,5,1,240,209,2,6,5,65,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_09_36_20,Gordan Jensen,icicle,5,7,252,208,2,6,7,68,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_16_12_48,Gordan Jensen,icicle,5,5,262,251,1,8,5,102,3,5/4/2020,Nunavachak,
TOGHER_2020_06_09_15_08_53,Gordan Jensen,icicle,5,3,257,222,1,7,5,52,4,5/4/2020,Nunavachak,
TOGHER_2020_06_09_12_40_06,Gordan Jensen,icicle,5,1,245,206,1,6,5,43,44,5/13/2020,Nunavachak,
TOGHER_2020_06_08_17_53_31,Gordan Jensen,icicle,5,2,265,250,1,8,5,25,5,5/4/2020,Nunavachak,
TOGHER_2020_06_10_11_28_17,Gordan Jensen,icicle,5,10,226,160,2,5,5,78,19,5/6/2020,Nuna/Hag/Kuluk,Mixture of May 6 & May 7 catch date
TOGHER_2020_06_08_17_53_31,Gordan Jensen,icicle,5,1,267,280,2,9,4,25,5,5/4/2020,Nunavachak,
TOGHER_2020_06_10_09_29_51,Gordan Jensen,icicle,5,10,251,248,2,8,5,66,49,5/13/2020,Nunavachak,
TOGHER_2020_06_09_17_02_35,Gordan Jensen,icicle,5,9,240,159,1,5,5,62,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_10_15_20_26,Gordan Jensen,icicle,5,3,251,205,1,6,5,96,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_15_26_07,Gordan Jensen,icicle,5,3,266,254,2,30,5,97,2,5/4/2020,Nunavachak,
TOGHER_2020_06_08_15_39_44,Gordan Jensen,icicle,5,8,253,204,1,6,4,15,1,5/4/2020,Nunavachak,
TOGHER_2020_06_09_16_41_57,Gordan Jensen,icicle,5,2,260,222,1,7,5,61,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_08_15_01_23,Gordan Jensen,icicle,5,9,262,276,1,9,5,9,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_15_26_07,Gordan Jensen,icicle,5,7,301,379,1,11,5,97,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_12_36_13,Gordan Jensen,icicle,5,10,260,218,1,7,5,90,38,5/10/2020,Nunavachak,
TOGHER_2020_06_08_15_31_28,Gordan Jensen,icicle,5,7,245,217,2,7,4,13,1,5/4/2020,Nunavachak,
TOGHER_2020_06_10_15_26_07,Gordan Jensen,icicle,5,10,249,198,1,4,4,97,2,5/4/2020,Nunavachak,
TOGHER_2020_06_08_17_44_41,Gordan Jensen,icicle,5,6,252,243,1,8,5,23,5,5/4/2020,Nunavachak,
TOGHER_2020_06_10_14_31_50,Gordan Jensen,icicle,5,4,269,267,1,9,7,92,2,5/4/2020,Nunavachak,
TOGHER_2020_06_09_09_53_59,Gordan Jensen,icicle,5,6,259,242,1,8,5,26,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_12_13_11,Gordan Jensen,icicle,5,2,259,240,1,8,5,86,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_09_29_51,Gordan Jensen,icicle,5,2,235,159,1,5,7,66,49,5/13/2020,Nunavachak,
TOGHER_2020_06_09_09_53_59,Gordan Jensen,icicle,5,3,240,236,2,8,5,26,33,5/9/2020,Nunavachak,
TOGHER_2020_06_08_15_06_01,Gordan Jensen,icicle,5,1,264,261,2,9,5,10,24,5/8/2020,Nunavachak,
TOGHER_2020_06_08_15_44_20,Gordan Jensen,icicle,5,8,245,204,2,6,5,16,1,5/4/2020,Nunavachak,
TOGHER_2020_06_09_15_14_30,Gordan Jensen,icicle,5,2,240,204,2,6,5,53,29,5/8/2020,Nunavachak,mixture of May 8 & May 9 catch date
TOGHER_2020_06_09_11_04_50,Gordan Jensen,icicle,5,1,244,202,1,6,5,33,33,5/9/2020,Nunavachak,
TOGHER_2020_06_08_14_04_58,Gordan Jensen,icicle,5,3,238,196,2,6,4,4,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_12_28_58,Gordan Jensen,icicle,5,4,255,217,1,7,7,89,38,5/10/2020,Nunavachak,
TOGHER_2020_06_10_15_32_09,Gordan Jensen,icicle,5,3,258,229,1,29,5,99,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_15_32_09,Gordan Jensen,icicle,5,4,252,255,2,28,5,99,3,5/4/2020,Nunavachak,
TOGHER_2020_06_08_15_35_19,Gordan Jensen,icicle,5,7,271,235,1,8,4,14,1,5/4/2020,Nunavachak,
TOGHER_2020_06_09_10_25_12,Gordan Jensen,icicle,5,9,252,235,1,8,5,29,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_15_20_26,Gordan Jensen,icicle,5,9,270,239,1,9,7,96,2,5/4/2020,Nunavachak,
TOGHER_2020_06_08_12_44_43,Gordan Jensen,icicle,5,1,240,195,2,6,4,1,24,5/8/2020,Nunavachak,
TOGHER_2020_06_10_15_32_09,Gordan Jensen,icicle,5,9,231,162,1,4,5,99,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_09_36_20,Gordan Jensen,icicle,5,2,224,159,1,5,5,68,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_15_20_26,Gordan Jensen,icicle,5,6,241,195,2,6,5,96,2,5/4/2020,Nunavachak,
TOGHER_2020_06_10_15_36_40,Gordan Jensen,icicle,5,2,238,184,2,28,5,100,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_15_36_40,Gordan Jensen,icicle,5,3,287,312,1,29,5,100,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_15_36_40,Gordan Jensen,icicle,5,4,300,398,1,29,5,100,3,5/4/2020,Nunavachak,
TOGHER_2020_06_08_15_44_20,Gordan Jensen,icicle,5,5,274,340,2,10,5,16,1,5/4/2020,Nunavachak,
TOGHER_2020_06_08_16_28_54,Gordan Jensen,icicle,5,8,277,338,2,10,5,17,1,5/4/2020,Nunavachak,
TOGHER_2020_06_10_15_36_40,Gordan Jensen,icicle,5,7,316,467,2,12,5,100,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_10_30_05,Gordan Jensen,icicle,5,7,250,192,1,6,7,72,49,5/13/2020,Nunavachak,
TOGHER_2020_06_08_14_52_29,Gordan Jensen,icicle,5,4,235,158,1,5,5,7,24,5/8/2020,Nunavachak,
TOGHER_2020_06_08_14_09_47,Gordan Jensen,icicle,5,1,238,185,2,6,5,5,24,5/8/2020,Nunavachak,
TOGHER_2020_06_09_11_11_36,Gordan Jensen,icicle,5,10,235,184,2,6,4,35,33,5/9/2020,Nunavachak,
TOGHER_2020_06_10_16_09_40,Gordan Jensen,icicle,5,2,244,175,1,4,5,101,3,5/4/2020,Nunavachak,
TOGHER_2020_06_10_10_27_25,Gordan Jensen,icicle,5,7,282,332,1,10,7,71,49,5/13/2020,Nunavachak,
TOGHER_2020_06_10_16_09_40,Gordan Jensen,icicle,5,4,287,357,1,29,5,101,3,5/4/2020,Nunavachak,
